ini,end,wsize,mid_win,id
51520001,51540001,20000,51530001,3436
51535001,51555001,20000,51545001,3437
51550001,51570001,20000,51560001,3438
51565001,51585001,20000,51575001,3439
51580001,51600001,20000,51590001,3440
51595001,51615001,20000,51605001,3441
51610001,51630001,20000,51620001,3442
51625001,51645001,20000,51635001,3443
51640001,51660001,20000,51650001,3444
51655001,51675001,20000,51665001,3445
51670001,51690001,20000,51680001,3446
51685001,51705001,20000,51695001,3447
51700001,51720001,20000,51710001,3448
51715001,51735001,20000,51725001,3449
51730001,51750001,20000,51740001,3450
51745001,51765001,20000,51755001,3451
51760001,51780001,20000,51770001,3452
51775001,51795001,20000,51785001,3453
51790001,51810001,20000,51800001,3454
51805001,51825001,20000,51815001,3455
51820001,51840001,20000,51830001,3456
51835001,51855001,20000,51845001,3457
51850001,51870001,20000,51860001,3458
51865001,51885001,20000,51875001,3459
51880001,51900001,20000,51890001,3460
51895001,51915001,20000,51905001,3461
51910001,51930001,20000,51920001,3462
51925001,51945001,20000,51935001,3463
51940001,51960001,20000,51950001,3464
51955001,51975001,20000,51965001,3465
51970001,51990001,20000,51980001,3466
51985001,52005001,20000,51995001,3467
52000001,52020001,20000,52010001,3468
52015001,52035001,20000,52025001,3469
52030001,52050001,20000,52040001,3470
52045001,52065001,20000,52055001,3471
52060001,52080001,20000,52070001,3472
52075001,52095001,20000,52085001,3473
52090001,52110001,20000,52100001,3474
52105001,52125001,20000,52115001,3475
52120001,52140001,20000,52130001,3476
52135001,52155001,20000,52145001,3477
52150001,52170001,20000,52160001,3478
52165001,52185001,20000,52175001,3479
52180001,52200001,20000,52190001,3480
52195001,52215001,20000,52205001,3481
52210001,52230001,20000,52220001,3482
52225001,52245001,20000,52235001,3483
52240001,52260001,20000,52250001,3484
52255001,52275001,20000,52265001,3485
52270001,52290001,20000,52280001,3486
52285001,52305001,20000,52295001,3487
52300001,52320001,20000,52310001,3488
52315001,52335001,20000,52325001,3489
52330001,52350001,20000,52340001,3490
52345001,52365001,20000,52355001,3491
52360001,52380001,20000,52370001,3492
52375001,52395001,20000,52385001,3493
52390001,52410001,20000,52400001,3494
52405001,52425001,20000,52415001,3495
52420001,52440001,20000,52430001,3496
52435001,52455001,20000,52445001,3497
52450001,52470001,20000,52460001,3498
52465001,52485001,20000,52475001,3499
52480001,52500001,20000,52490001,3500
52495001,52515001,20000,52505001,3501
52510001,52530001,20000,52520001,3502
52525001,52545001,20000,52535001,3503
52540001,52560001,20000,52550001,3504
52555001,52575001,20000,52565001,3505
52570001,52590001,20000,52580001,3506
52585001,52605001,20000,52595001,3507
52600001,52620001,20000,52610001,3508
52615001,52635001,20000,52625001,3509
52630001,52650001,20000,52640001,3510
52645001,52665001,20000,52655001,3511
52660001,52680001,20000,52670001,3512
52675001,52695001,20000,52685001,3513
52690001,52710001,20000,52700001,3514
52705001,52725001,20000,52715001,3515
52720001,52740001,20000,52730001,3516
52735001,52755001,20000,52745001,3517
52750001,52770001,20000,52760001,3518
52765001,52785001,20000,52775001,3519
52780001,52800001,20000,52790001,3520
52795001,52815001,20000,52805001,3521
52810001,52830001,20000,52820001,3522
52825001,52845001,20000,52835001,3523
52840001,52860001,20000,52850001,3524
52855001,52875001,20000,52865001,3525
52870001,52890001,20000,52880001,3526
52885001,52905001,20000,52895001,3527
52900001,52920001,20000,52910001,3528
52915001,52935001,20000,52925001,3529
52930001,52950001,20000,52940001,3530
52945001,52965001,20000,52955001,3531
52960001,52980001,20000,52970001,3532
52975001,52995001,20000,52985001,3533
52990001,53010001,20000,53000001,3534
53005001,53025001,20000,53015001,3535
53020001,53040001,20000,53030001,3536
53035001,53055001,20000,53045001,3537
53050001,53070001,20000,53060001,3538
53065001,53085001,20000,53075001,3539
53080001,53100001,20000,53090001,3540
53095001,53115001,20000,53105001,3541
53110001,53130001,20000,53120001,3542
53125001,53145001,20000,53135001,3543
53140001,53160001,20000,53150001,3544
53155001,53175001,20000,53165001,3545
53170001,53190001,20000,53180001,3546
53185001,53205001,20000,53195001,3547
53200001,53220001,20000,53210001,3548
53215001,53235001,20000,53225001,3549
53230001,53250001,20000,53240001,3550
53245001,53265001,20000,53255001,3551
53260001,53280001,20000,53270001,3552
53275001,53295001,20000,53285001,3553
53290001,53310001,20000,53300001,3554
53305001,53325001,20000,53315001,3555
53320001,53340001,20000,53330001,3556
53335001,53355001,20000,53345001,3557
53350001,53370001,20000,53360001,3558
53365001,53385001,20000,53375001,3559
53380001,53400001,20000,53390001,3560
53395001,53415001,20000,53405001,3561
53410001,53430001,20000,53420001,3562
53425001,53445001,20000,53435001,3563
53440001,53460001,20000,53450001,3564
53455001,53475001,20000,53465001,3565
53470001,53490001,20000,53480001,3566
53485001,53505001,20000,53495001,3567
53500001,53520001,20000,53510001,3568
53515001,53535001,20000,53525001,3569
53530001,53550001,20000,53540001,3570
53545001,53565001,20000,53555001,3571
53560001,53580001,20000,53570001,3572
53575001,53595001,20000,53585001,3573
53590001,53610001,20000,53600001,3574
53605001,53625001,20000,53615001,3575
53620001,53640001,20000,53630001,3576
53635001,53655001,20000,53645001,3577
53650001,53670001,20000,53660001,3578
53665001,53685001,20000,53675001,3579
53680001,53700001,20000,53690001,3580
53695001,53715001,20000,53705001,3581
53710001,53730001,20000,53720001,3582
53725001,53745001,20000,53735001,3583
53740001,53760001,20000,53750001,3584
53755001,53775001,20000,53765001,3585
53770001,53790001,20000,53780001,3586
53785001,53805001,20000,53795001,3587
53800001,53820001,20000,53810001,3588
53815001,53835001,20000,53825001,3589
53830001,53850001,20000,53840001,3590
53845001,53865001,20000,53855001,3591
53860001,53880001,20000,53870001,3592
53875001,53895001,20000,53885001,3593
53890001,53910001,20000,53900001,3594
53905001,53925001,20000,53915001,3595
53920001,53940001,20000,53930001,3596
53935001,53955001,20000,53945001,3597
53950001,53970001,20000,53960001,3598
53965001,53985001,20000,53975001,3599
53980001,54000001,20000,53990001,3600
53995001,54015001,20000,54005001,3601
54010001,54030001,20000,54020001,3602
54025001,54045001,20000,54035001,3603
54040001,54060001,20000,54050001,3604
54055001,54075001,20000,54065001,3605
54070001,54090001,20000,54080001,3606
54085001,54105001,20000,54095001,3607
54100001,54120001,20000,54110001,3608
54115001,54135001,20000,54125001,3609
54130001,54150001,20000,54140001,3610
54145001,54165001,20000,54155001,3611
54160001,54180001,20000,54170001,3612
54175001,54195001,20000,54185001,3613
54190001,54210001,20000,54200001,3614
54205001,54225001,20000,54215001,3615
54220001,54240001,20000,54230001,3616
54235001,54255001,20000,54245001,3617
54250001,54270001,20000,54260001,3618
54265001,54285001,20000,54275001,3619
54280001,54300001,20000,54290001,3620
54295001,54315001,20000,54305001,3621
54310001,54330001,20000,54320001,3622
54325001,54345001,20000,54335001,3623
54340001,54360001,20000,54350001,3624
54355001,54375001,20000,54365001,3625
54370001,54390001,20000,54380001,3626
54385001,54405001,20000,54395001,3627
54400001,54420001,20000,54410001,3628
54415001,54435001,20000,54425001,3629
54430001,54450001,20000,54440001,3630
54445001,54465001,20000,54455001,3631
54460001,54480001,20000,54470001,3632
54475001,54495001,20000,54485001,3633
54490001,54510001,20000,54500001,3634
54505001,54525001,20000,54515001,3635
54520001,54540001,20000,54530001,3636
54535001,54555001,20000,54545001,3637
54550001,54570001,20000,54560001,3638
54565001,54585001,20000,54575001,3639
54580001,54600001,20000,54590001,3640
54595001,54615001,20000,54605001,3641
54610001,54630001,20000,54620001,3642
54625001,54645001,20000,54635001,3643
54640001,54660001,20000,54650001,3644
54655001,54675001,20000,54665001,3645
54670001,54690001,20000,54680001,3646
54685001,54705001,20000,54695001,3647
54700001,54720001,20000,54710001,3648
54715001,54735001,20000,54725001,3649
54730001,54750001,20000,54740001,3650
54745001,54765001,20000,54755001,3651
54760001,54780001,20000,54770001,3652
54775001,54795001,20000,54785001,3653
54790001,54810001,20000,54800001,3654
54805001,54825001,20000,54815001,3655
54820001,54840001,20000,54830001,3656
54835001,54855001,20000,54845001,3657
54850001,54870001,20000,54860001,3658
54865001,54885001,20000,54875001,3659
54880001,54900001,20000,54890001,3660
54895001,54915001,20000,54905001,3661
54910001,54930001,20000,54920001,3662
54925001,54945001,20000,54935001,3663
54940001,54960001,20000,54950001,3664
54955001,54975001,20000,54965001,3665
54970001,54990001,20000,54980001,3666
54985001,55005001,20000,54995001,3667
55000001,55020001,20000,55010001,3668
55015001,55035001,20000,55025001,3669
55030001,55050001,20000,55040001,3670
55045001,55065001,20000,55055001,3671
55060001,55080001,20000,55070001,3672
55075001,55095001,20000,55085001,3673
55090001,55110001,20000,55100001,3674
55105001,55125001,20000,55115001,3675
55120001,55140001,20000,55130001,3676
55135001,55155001,20000,55145001,3677
55150001,55170001,20000,55160001,3678
55165001,55185001,20000,55175001,3679
55180001,55200001,20000,55190001,3680
55195001,55215001,20000,55205001,3681
55210001,55230001,20000,55220001,3682
55225001,55245001,20000,55235001,3683
55240001,55260001,20000,55250001,3684
55255001,55275001,20000,55265001,3685
55270001,55290001,20000,55280001,3686
55285001,55305001,20000,55295001,3687
55300001,55320001,20000,55310001,3688
55315001,55335001,20000,55325001,3689
55330001,55350001,20000,55340001,3690
55345001,55365001,20000,55355001,3691
55360001,55380001,20000,55370001,3692
55375001,55395001,20000,55385001,3693
55390001,55410001,20000,55400001,3694
55405001,55425001,20000,55415001,3695
55420001,55440001,20000,55430001,3696
55435001,55455001,20000,55445001,3697
55450001,55470001,20000,55460001,3698
55465001,55485001,20000,55475001,3699
55480001,55500001,20000,55490001,3700
55495001,55515001,20000,55505001,3701
55510001,55530001,20000,55520001,3702
55525001,55545001,20000,55535001,3703
55540001,55560001,20000,55550001,3704
55555001,55575001,20000,55565001,3705
55570001,55590001,20000,55580001,3706
55585001,55605001,20000,55595001,3707
55600001,55620001,20000,55610001,3708
55615001,55635001,20000,55625001,3709
55630001,55650001,20000,55640001,3710
55645001,55665001,20000,55655001,3711
55660001,55680001,20000,55670001,3712
55675001,55695001,20000,55685001,3713
55690001,55710001,20000,55700001,3714
55705001,55725001,20000,55715001,3715
55720001,55740001,20000,55730001,3716
55735001,55755001,20000,55745001,3717
55750001,55770001,20000,55760001,3718
55765001,55785001,20000,55775001,3719
55780001,55800001,20000,55790001,3720
55795001,55815001,20000,55805001,3721
55810001,55830001,20000,55820001,3722
55825001,55845001,20000,55835001,3723
55840001,55860001,20000,55850001,3724
55855001,55875001,20000,55865001,3725
55870001,55890001,20000,55880001,3726
55885001,55905001,20000,55895001,3727
55900001,55920001,20000,55910001,3728
55915001,55935001,20000,55925001,3729
55930001,55950001,20000,55940001,3730
55945001,55965001,20000,55955001,3731
55960001,55980001,20000,55970001,3732
55975001,55995001,20000,55985001,3733
55990001,56010001,20000,56000001,3734
56005001,56025001,20000,56015001,3735
56020001,56040001,20000,56030001,3736
56035001,56055001,20000,56045001,3737
56050001,56070001,20000,56060001,3738
56065001,56085001,20000,56075001,3739
56080001,56100001,20000,56090001,3740
56095001,56115001,20000,56105001,3741
56110001,56130001,20000,56120001,3742
56125001,56145001,20000,56135001,3743
56140001,56160001,20000,56150001,3744
56155001,56175001,20000,56165001,3745
56170001,56190001,20000,56180001,3746
56185001,56205001,20000,56195001,3747
56200001,56220001,20000,56210001,3748
56215001,56235001,20000,56225001,3749
56230001,56250001,20000,56240001,3750
56245001,56265001,20000,56255001,3751
56260001,56280001,20000,56270001,3752
56275001,56295001,20000,56285001,3753
56290001,56310001,20000,56300001,3754
56305001,56325001,20000,56315001,3755
56320001,56340001,20000,56330001,3756
56335001,56355001,20000,56345001,3757
56350001,56370001,20000,56360001,3758
56365001,56385001,20000,56375001,3759
56380001,56400001,20000,56390001,3760
56395001,56415001,20000,56405001,3761
56410001,56430001,20000,56420001,3762
56425001,56445001,20000,56435001,3763
56440001,56460001,20000,56450001,3764
56455001,56475001,20000,56465001,3765
56470001,56490001,20000,56480001,3766
56485001,56505001,20000,56495001,3767
56500001,56520001,20000,56510001,3768
56515001,56535001,20000,56525001,3769
56530001,56550001,20000,56540001,3770
56545001,56565001,20000,56555001,3771
56560001,56580001,20000,56570001,3772
56575001,56595001,20000,56585001,3773
56590001,56610001,20000,56600001,3774
56605001,56625001,20000,56615001,3775
56620001,56640001,20000,56630001,3776
56635001,56655001,20000,56645001,3777
56650001,56670001,20000,56660001,3778
56665001,56685001,20000,56675001,3779
56680001,56700001,20000,56690001,3780
56695001,56715001,20000,56705001,3781
56710001,56730001,20000,56720001,3782
56725001,56745001,20000,56735001,3783
56740001,56760001,20000,56750001,3784
56755001,56775001,20000,56765001,3785
56770001,56790001,20000,56780001,3786
56785001,56805001,20000,56795001,3787
56800001,56820001,20000,56810001,3788
56815001,56835001,20000,56825001,3789
56830001,56850001,20000,56840001,3790
56845001,56865001,20000,56855001,3791
56860001,56880001,20000,56870001,3792
56875001,56895001,20000,56885001,3793
56890001,56910001,20000,56900001,3794
56905001,56925001,20000,56915001,3795
56920001,56940001,20000,56930001,3796
56935001,56955001,20000,56945001,3797
56950001,56970001,20000,56960001,3798
56965001,56985001,20000,56975001,3799
56980001,57000001,20000,56990001,3800
56995001,57015001,20000,57005001,3801
57010001,57030001,20000,57020001,3802
57025001,57045001,20000,57035001,3803
57040001,57060001,20000,57050001,3804
57055001,57075001,20000,57065001,3805
57070001,57090001,20000,57080001,3806
57085001,57105001,20000,57095001,3807
57100001,57120001,20000,57110001,3808
57115001,57135001,20000,57125001,3809
57130001,57150001,20000,57140001,3810
57145001,57165001,20000,57155001,3811
57160001,57180001,20000,57170001,3812
57175001,57195001,20000,57185001,3813
57190001,57210001,20000,57200001,3814
57205001,57225001,20000,57215001,3815
57220001,57240001,20000,57230001,3816
57235001,57255001,20000,57245001,3817
57250001,57270001,20000,57260001,3818
57265001,57285001,20000,57275001,3819
57280001,57300001,20000,57290001,3820
57295001,57315001,20000,57305001,3821
57310001,57330001,20000,57320001,3822
57325001,57345001,20000,57335001,3823
57340001,57360001,20000,57350001,3824
57355001,57375001,20000,57365001,3825
57370001,57390001,20000,57380001,3826
57385001,57405001,20000,57395001,3827
57400001,57420001,20000,57410001,3828
57415001,57435001,20000,57425001,3829
57430001,57450001,20000,57440001,3830
57445001,57465001,20000,57455001,3831
57460001,57480001,20000,57470001,3832
57475001,57495001,20000,57485001,3833
57490001,57510001,20000,57500001,3834
57505001,57525001,20000,57515001,3835
57520001,57540001,20000,57530001,3836
57535001,57555001,20000,57545001,3837
57550001,57570001,20000,57560001,3838
57565001,57585001,20000,57575001,3839
57580001,57600001,20000,57590001,3840
57595001,57615001,20000,57605001,3841
57610001,57630001,20000,57620001,3842
57625001,57645001,20000,57635001,3843
57640001,57660001,20000,57650001,3844
57655001,57675001,20000,57665001,3845
57670001,57690001,20000,57680001,3846
57685001,57705001,20000,57695001,3847
57700001,57720001,20000,57710001,3848
57715001,57735001,20000,57725001,3849
57730001,57750001,20000,57740001,3850
57745001,57765001,20000,57755001,3851
57760001,57780001,20000,57770001,3852
57775001,57795001,20000,57785001,3853
57790001,57810001,20000,57800001,3854
57805001,57825001,20000,57815001,3855
57820001,57840001,20000,57830001,3856
57835001,57855001,20000,57845001,3857
57850001,57870001,20000,57860001,3858
57865001,57885001,20000,57875001,3859
57880001,57900001,20000,57890001,3860
57895001,57915001,20000,57905001,3861
57910001,57930001,20000,57920001,3862
57925001,57945001,20000,57935001,3863
57940001,57960001,20000,57950001,3864
57955001,57975001,20000,57965001,3865
57970001,57990001,20000,57980001,3866
57985001,58005001,20000,57995001,3867
58000001,58020001,20000,58010001,3868
58015001,58035001,20000,58025001,3869
58030001,58050001,20000,58040001,3870
58045001,58065001,20000,58055001,3871
58060001,58080001,20000,58070001,3872
58075001,58095001,20000,58085001,3873
58090001,58110001,20000,58100001,3874
58105001,58125001,20000,58115001,3875
58120001,58140001,20000,58130001,3876
58135001,58155001,20000,58145001,3877
58150001,58170001,20000,58160001,3878
58165001,58185001,20000,58175001,3879
58180001,58200001,20000,58190001,3880
58195001,58215001,20000,58205001,3881
58210001,58230001,20000,58220001,3882
58225001,58245001,20000,58235001,3883
58240001,58260001,20000,58250001,3884
58255001,58275001,20000,58265001,3885
58270001,58290001,20000,58280001,3886
58285001,58305001,20000,58295001,3887
58300001,58320001,20000,58310001,3888
58315001,58335001,20000,58325001,3889
58330001,58350001,20000,58340001,3890
58345001,58365001,20000,58355001,3891
58360001,58380001,20000,58370001,3892
58375001,58395001,20000,58385001,3893
58390001,58410001,20000,58400001,3894
58405001,58425001,20000,58415001,3895
58420001,58440001,20000,58430001,3896
58435001,58455001,20000,58445001,3897
58450001,58470001,20000,58460001,3898
58465001,58485001,20000,58475001,3899
58480001,58500001,20000,58490001,3900
58495001,58515001,20000,58505001,3901
58510001,58530001,20000,58520001,3902
58525001,58545001,20000,58535001,3903
58540001,58560001,20000,58550001,3904
58555001,58575001,20000,58565001,3905
58570001,58590001,20000,58580001,3906
58585001,58605001,20000,58595001,3907
58600001,58620001,20000,58610001,3908
58615001,58635001,20000,58625001,3909
58630001,58650001,20000,58640001,3910
58645001,58665001,20000,58655001,3911
58660001,58680001,20000,58670001,3912
58675001,58695001,20000,58685001,3913
58690001,58710001,20000,58700001,3914
58705001,58725001,20000,58715001,3915
58720001,58740001,20000,58730001,3916
58735001,58755001,20000,58745001,3917
58750001,58770001,20000,58760001,3918
58765001,58785001,20000,58775001,3919
58780001,58800001,20000,58790001,3920
58795001,58815001,20000,58805001,3921
58810001,58830001,20000,58820001,3922
58825001,58845001,20000,58835001,3923
58840001,58860001,20000,58850001,3924
58855001,58875001,20000,58865001,3925
58870001,58890001,20000,58880001,3926
58885001,58905001,20000,58895001,3927
58900001,58920001,20000,58910001,3928
58915001,58935001,20000,58925001,3929
58930001,58950001,20000,58940001,3930
58945001,58965001,20000,58955001,3931
58960001,58980001,20000,58970001,3932
58975001,58995001,20000,58985001,3933
58990001,59010001,20000,59000001,3934
59005001,59025001,20000,59015001,3935
59020001,59040001,20000,59030001,3936
59035001,59055001,20000,59045001,3937
59050001,59070001,20000,59060001,3938
59065001,59085001,20000,59075001,3939
59080001,59100001,20000,59090001,3940
59095001,59115001,20000,59105001,3941
59110001,59130001,20000,59120001,3942
59125001,59145001,20000,59135001,3943
59140001,59160001,20000,59150001,3944
59155001,59175001,20000,59165001,3945
59170001,59190001,20000,59180001,3946
59185001,59205001,20000,59195001,3947
59200001,59220001,20000,59210001,3948
59215001,59235001,20000,59225001,3949
59230001,59250001,20000,59240001,3950
59245001,59265001,20000,59255001,3951
59260001,59280001,20000,59270001,3952
59275001,59295001,20000,59285001,3953
59290001,59310001,20000,59300001,3954
59305001,59325001,20000,59315001,3955
59320001,59340001,20000,59330001,3956
59335001,59355001,20000,59345001,3957
59350001,59370001,20000,59360001,3958
59365001,59385001,20000,59375001,3959
59380001,59400001,20000,59390001,3960
59395001,59415001,20000,59405001,3961
59410001,59430001,20000,59420001,3962
59425001,59445001,20000,59435001,3963
59440001,59460001,20000,59450001,3964
59455001,59475001,20000,59465001,3965
59470001,59490001,20000,59480001,3966
59485001,59505001,20000,59495001,3967
59500001,59520001,20000,59510001,3968
59515001,59535001,20000,59525001,3969
59530001,59550001,20000,59540001,3970
59545001,59565001,20000,59555001,3971
59560001,59580001,20000,59570001,3972
59575001,59595001,20000,59585001,3973
59590001,59610001,20000,59600001,3974
59605001,59625001,20000,59615001,3975
59620001,59640001,20000,59630001,3976
59635001,59655001,20000,59645001,3977
59650001,59670001,20000,59660001,3978
59665001,59685001,20000,59675001,3979
59680001,59700001,20000,59690001,3980
59695001,59715001,20000,59705001,3981
59710001,59730001,20000,59720001,3982
59725001,59745001,20000,59735001,3983
59740001,59760001,20000,59750001,3984
59755001,59775001,20000,59765001,3985
59770001,59790001,20000,59780001,3986
59785001,59805001,20000,59795001,3987
59800001,59820001,20000,59810001,3988
59815001,59835001,20000,59825001,3989
59830001,59850001,20000,59840001,3990
59845001,59865001,20000,59855001,3991
59860001,59880001,20000,59870001,3992
59875001,59895001,20000,59885001,3993
59890001,59910001,20000,59900001,3994
59905001,59925001,20000,59915001,3995
59920001,59940001,20000,59930001,3996
59935001,59955001,20000,59945001,3997
59950001,59970001,20000,59960001,3998
59965001,59985001,20000,59975001,3999
59980001,60000001,20000,59990001,4000
59995001,60015001,20000,60005001,4001
60010001,60030001,20000,60020001,4002
60025001,60045001,20000,60035001,4003
60040001,60060001,20000,60050001,4004
60055001,60075001,20000,60065001,4005
60070001,60090001,20000,60080001,4006
60085001,60105001,20000,60095001,4007
60100001,60120001,20000,60110001,4008
60115001,60135001,20000,60125001,4009
60130001,60150001,20000,60140001,4010
60145001,60165001,20000,60155001,4011
60160001,60180001,20000,60170001,4012
60175001,60195001,20000,60185001,4013
60190001,60210001,20000,60200001,4014
60205001,60225001,20000,60215001,4015
60220001,60240001,20000,60230001,4016
60235001,60255001,20000,60245001,4017
60250001,60270001,20000,60260001,4018
60265001,60285001,20000,60275001,4019
60280001,60300001,20000,60290001,4020
60295001,60315001,20000,60305001,4021
60310001,60330001,20000,60320001,4022
60325001,60345001,20000,60335001,4023
60340001,60360001,20000,60350001,4024
60355001,60375001,20000,60365001,4025
60370001,60390001,20000,60380001,4026
60385001,60405001,20000,60395001,4027
60400001,60420001,20000,60410001,4028
60415001,60435001,20000,60425001,4029
60430001,60450001,20000,60440001,4030
60445001,60465001,20000,60455001,4031
60460001,60480001,20000,60470001,4032
60475001,60495001,20000,60485001,4033
60490001,60510001,20000,60500001,4034
60505001,60525001,20000,60515001,4035
60520001,60540001,20000,60530001,4036
60535001,60555001,20000,60545001,4037
60550001,60570001,20000,60560001,4038
60565001,60585001,20000,60575001,4039
60580001,60600001,20000,60590001,4040
60595001,60615001,20000,60605001,4041
60610001,60630001,20000,60620001,4042
60625001,60645001,20000,60635001,4043
60640001,60660001,20000,60650001,4044
60655001,60675001,20000,60665001,4045
60670001,60690001,20000,60680001,4046
60685001,60705001,20000,60695001,4047
60700001,60720001,20000,60710001,4048
60715001,60735001,20000,60725001,4049
60730001,60750001,20000,60740001,4050
60745001,60765001,20000,60755001,4051
60760001,60780001,20000,60770001,4052
60775001,60795001,20000,60785001,4053
60790001,60810001,20000,60800001,4054
60805001,60825001,20000,60815001,4055
60820001,60840001,20000,60830001,4056
60835001,60855001,20000,60845001,4057
60850001,60870001,20000,60860001,4058
60865001,60885001,20000,60875001,4059
60880001,60900001,20000,60890001,4060
60895001,60915001,20000,60905001,4061
60910001,60930001,20000,60920001,4062
60925001,60945001,20000,60935001,4063
60940001,60960001,20000,60950001,4064
60955001,60975001,20000,60965001,4065
60970001,60990001,20000,60980001,4066
60985001,61005001,20000,60995001,4067
61000001,61020001,20000,61010001,4068
61015001,61035001,20000,61025001,4069
61030001,61050001,20000,61040001,4070
61045001,61065001,20000,61055001,4071
61060001,61080001,20000,61070001,4072
61075001,61095001,20000,61085001,4073
61090001,61110001,20000,61100001,4074
61105001,61125001,20000,61115001,4075
61120001,61140001,20000,61130001,4076
61135001,61155001,20000,61145001,4077
61150001,61170001,20000,61160001,4078
61165001,61185001,20000,61175001,4079
61180001,61200001,20000,61190001,4080
61195001,61215001,20000,61205001,4081
61210001,61230001,20000,61220001,4082
61225001,61245001,20000,61235001,4083
61240001,61260001,20000,61250001,4084
61255001,61275001,20000,61265001,4085
61270001,61290001,20000,61280001,4086
61285001,61305001,20000,61295001,4087
61300001,61320001,20000,61310001,4088
61315001,61335001,20000,61325001,4089
61330001,61350001,20000,61340001,4090
61345001,61365001,20000,61355001,4091
61360001,61380001,20000,61370001,4092
61375001,61395001,20000,61385001,4093
61390001,61410001,20000,61400001,4094
61405001,61425001,20000,61415001,4095
61420001,61440001,20000,61430001,4096
61435001,61455001,20000,61445001,4097
61450001,61470001,20000,61460001,4098
61465001,61485001,20000,61475001,4099
61480001,61500001,20000,61490001,4100
61495001,61515001,20000,61505001,4101
61510001,61530001,20000,61520001,4102
61525001,61545001,20000,61535001,4103
61540001,61560001,20000,61550001,4104
61555001,61575001,20000,61565001,4105
61570001,61590001,20000,61580001,4106
61585001,61605001,20000,61595001,4107
61600001,61620001,20000,61610001,4108
61615001,61635001,20000,61625001,4109
61630001,61650001,20000,61640001,4110
61645001,61665001,20000,61655001,4111
61660001,61680001,20000,61670001,4112
61675001,61695001,20000,61685001,4113
61690001,61710001,20000,61700001,4114
61705001,61725001,20000,61715001,4115
61720001,61740001,20000,61730001,4116
61735001,61755001,20000,61745001,4117
61750001,61770001,20000,61760001,4118
61765001,61785001,20000,61775001,4119
61780001,61800001,20000,61790001,4120
61795001,61815001,20000,61805001,4121
61810001,61830001,20000,61820001,4122
61825001,61845001,20000,61835001,4123
61840001,61860001,20000,61850001,4124
61855001,61875001,20000,61865001,4125
61870001,61890001,20000,61880001,4126
61885001,61905001,20000,61895001,4127
61900001,61920001,20000,61910001,4128
61915001,61935001,20000,61925001,4129
61930001,61950001,20000,61940001,4130
61945001,61965001,20000,61955001,4131
61960001,61980001,20000,61970001,4132
61975001,61995001,20000,61985001,4133
61990001,62010001,20000,62000001,4134
62005001,62025001,20000,62015001,4135
62020001,62040001,20000,62030001,4136
62035001,62055001,20000,62045001,4137
62050001,62070001,20000,62060001,4138
62065001,62085001,20000,62075001,4139
62080001,62100001,20000,62090001,4140
62095001,62115001,20000,62105001,4141
62110001,62130001,20000,62120001,4142
62125001,62145001,20000,62135001,4143
62140001,62160001,20000,62150001,4144
62155001,62175001,20000,62165001,4145
62170001,62190001,20000,62180001,4146
62185001,62205001,20000,62195001,4147
62200001,62220001,20000,62210001,4148
62215001,62235001,20000,62225001,4149
62230001,62250001,20000,62240001,4150
62245001,62265001,20000,62255001,4151
62260001,62280001,20000,62270001,4152
62275001,62295001,20000,62285001,4153
62290001,62310001,20000,62300001,4154
62305001,62325001,20000,62315001,4155
62320001,62340001,20000,62330001,4156
62335001,62355001,20000,62345001,4157
62350001,62370001,20000,62360001,4158
62365001,62385001,20000,62375001,4159
62380001,62400001,20000,62390001,4160
62395001,62415001,20000,62405001,4161
62410001,62430001,20000,62420001,4162
62425001,62445001,20000,62435001,4163
62440001,62460001,20000,62450001,4164
62455001,62475001,20000,62465001,4165
62470001,62490001,20000,62480001,4166
62485001,62505001,20000,62495001,4167
62500001,62520001,20000,62510001,4168
62515001,62535001,20000,62525001,4169
62530001,62550001,20000,62540001,4170
62545001,62565001,20000,62555001,4171
62560001,62580001,20000,62570001,4172
62575001,62595001,20000,62585001,4173
62590001,62610001,20000,62600001,4174
62605001,62625001,20000,62615001,4175
62620001,62640001,20000,62630001,4176
62635001,62655001,20000,62645001,4177
62650001,62670001,20000,62660001,4178
62665001,62685001,20000,62675001,4179
62680001,62700001,20000,62690001,4180
62695001,62715001,20000,62705001,4181
62710001,62730001,20000,62720001,4182
62725001,62745001,20000,62735001,4183
62740001,62760001,20000,62750001,4184
62755001,62775001,20000,62765001,4185
62770001,62790001,20000,62780001,4186
62785001,62805001,20000,62795001,4187
62800001,62820001,20000,62810001,4188
62815001,62835001,20000,62825001,4189
62830001,62850001,20000,62840001,4190
62845001,62865001,20000,62855001,4191
62860001,62880001,20000,62870001,4192
62875001,62895001,20000,62885001,4193
62890001,62910001,20000,62900001,4194
62905001,62925001,20000,62915001,4195
62920001,62940001,20000,62930001,4196
62935001,62955001,20000,62945001,4197
62950001,62970001,20000,62960001,4198
62965001,62985001,20000,62975001,4199
62980001,63000001,20000,62990001,4200
62995001,63015001,20000,63005001,4201
63010001,63030001,20000,63020001,4202
63025001,63045001,20000,63035001,4203
63040001,63060001,20000,63050001,4204
63055001,63075001,20000,63065001,4205
63070001,63090001,20000,63080001,4206
63085001,63105001,20000,63095001,4207
63100001,63120001,20000,63110001,4208
63115001,63135001,20000,63125001,4209
63130001,63150001,20000,63140001,4210
63145001,63165001,20000,63155001,4211
